,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,hours,transactions,special_hours,
47,xzSCmIvmLjgXm2x3epuorQ,colador-cafe-brooklyn-4,Colador Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/8mLyqe2_gwLWmNzGLgaviA/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/colador-cafe-brooklyn-4?adjust_creative=6RjfNv845yTuVsdmVIEvnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6RjfNv845yTuVsdmVIEvnQ,,,288,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'address1': '1000 Bedford Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['1000 Bedford Ave', 'Brooklyn, NY 11205'], 'cross_streets': 'Lafayette Ave & Kosciusko St'}","{'latitude': 40.6906394958496, 'longitude': -73.9556045532227}","['https://s3-media4.fl.yelpcdn.com/bphoto/8mLyqe2_gwLWmNzGLgaviA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/JBifrPQmkS1PRsKdp-BoYQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/-wyMerJsOgD8zDbb7CMK7w/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0630', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",,
48,s2xONRCHI08MISGZXzqBhA,carroll-gardens-classic-diner-brooklyn,Carroll Gardens Classic Diner,https://s3-media2.fl.yelpcdn.com/bphoto/9oOEu4kIV9JikgUB88EZLw/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/carroll-gardens-classic-diner-brooklyn?adjust_creative=6RjfNv845yTuVsdmVIEvnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6RjfNv845yTuVsdmVIEvnQ,17184039940,(718) 403-9940,159,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3,"{'address1': '155 Smith St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['155 Smith St', 'Brooklyn, NY 11201'], 'cross_streets': 'Wyckoff St & Bergen St'}","{'latitude': 40.686393, 'longitude': -73.990371}","['https://s3-media2.fl.yelpcdn.com/bphoto/9oOEu4kIV9JikgUB88EZLw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/yz7_hO3Rl5fFwjlbCIguog/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/uDuwuvkntvqvDxfmElHn-w/o.jpg']",$$,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",,
49,WO_cLlSr6eFYMXy0T6BvHA,le-pif-new-york-8,Le Pif,https://s3-media3.fl.yelpcdn.com/bphoto/xxvf7JQrnn4yodthA2fHAg/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/le-pif-new-york-8?adjust_creative=6RjfNv845yTuVsdmVIEvnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6RjfNv845yTuVsdmVIEvnQ,12122291700,(212) 229-1700,181,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",4.5,"{'address1': '465 W 23rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['465 W 23rd St', 'New York, NY 10011'], 'cross_streets': '10th Ave & 9th Ave'}","{'latitude': 40.7476868, 'longitude': -74.0037054}","['https://s3-media3.fl.yelpcdn.com/bphoto/xxvf7JQrnn4yodthA2fHAg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/uYdlDZpYTn3gL__qZjxEZg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/xlVnNIWLU0TSiUNwASiipg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,
50,1B-lytoWyHLEG95eyM9M_Q,co-ba-new-york,Co Ba,https://s3-media3.fl.yelpcdn.com/bphoto/ugH_FVg_pYUQsGUu0szROA/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/co-ba-new-york?adjust_creative=6RjfNv845yTuVsdmVIEvnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6RjfNv845yTuVsdmVIEvnQ,12124142700,(212) 414-2700,237,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'address1': '110 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['110 9th Ave', 'New York, NY 10011'], 'cross_streets': '18th St & 17th St'}","{'latitude': 40.7431335449219, 'longitude': -74.0038757324219}","['https://s3-media3.fl.yelpcdn.com/bphoto/ugH_FVg_pYUQsGUu0szROA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/zkGzMtx2nIJKIj3EgSSORg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/yd7EXunDdqiCQKb1r0-KWw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1230', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1230', 'end': '1500', 'day': 6}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",,
51,Wx7tJpzDom_I9eGghxgLeA,bec-new-york,BEC,https://s3-media2.fl.yelpcdn.com/bphoto/FtXSJNkl27NYIn3a0cbmXA/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/bec-new-york?adjust_creative=6RjfNv845yTuVsdmVIEvnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6RjfNv845yTuVsdmVIEvnQ,12126338020,(212) 633-8020,252,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'address1': '148 8th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['148 8th Ave', 'New York, NY 10011'], 'cross_streets': '18th St & 17th St'}","{'latitude': 40.7418029, 'longitude': -74.0008131}","['https://s3-media2.fl.yelpcdn.com/bphoto/FtXSJNkl27NYIn3a0cbmXA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Z_2lCsNVycabWF8gie-59A/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/oBaEMuvcTRufoq7EtJStKA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",,
52,VhN7u8-4c1QtPlNuA_HocA,elizas-local-new-york-2,Eliza's Local,https://s3-media2.fl.yelpcdn.com/bphoto/M7EcjlsYfqHOLXf-ZfS4Fg/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/elizas-local-new-york-2?adjust_creative=6RjfNv845yTuVsdmVIEvnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6RjfNv845yTuVsdmVIEvnQ,12122039931,(212) 203-9931,78,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'address1': '2 St Marks Pl', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['2 St Marks Pl', 'New York, NY 10003'], 'cross_streets': 'Cooper Sq & Astor Pl'}","{'latitude': 40.72929, 'longitude': -73.98965}","['https://s3-media2.fl.yelpcdn.com/bphoto/M7EcjlsYfqHOLXf-ZfS4Fg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/LrLgEopxQT_vVrYW-8xJsw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/WlwDBPYmirSwpN7XPEoUNw/o.jpg']",$$,,[],,
53,S-ieBnQsoIzZ00tiahVlRg,ravagh-persian-grill-new-york-6,Ravagh Persian Grill,https://s3-media3.fl.yelpcdn.com/bphoto/W1Y1x2OtxkDQZhouv9aExw/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/ravagh-persian-grill-new-york-6?adjust_creative=6RjfNv845yTuVsdmVIEvnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6RjfNv845yTuVsdmVIEvnQ,12123350207,(212) 335-0207,217,"[{'alias': 'persian', 'title': 'Persian/Iranian'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'importedfood', 'title': 'Imported Food'}]",4,"{'address1': '125 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['125 1st Ave', 'New York, NY 10003'], 'cross_streets': '7th St & St Marks Pl'}","{'latitude': 40.727413, 'longitude': -73.98574}","['https://s3-media3.fl.yelpcdn.com/bphoto/W1Y1x2OtxkDQZhouv9aExw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/5Qvzc01XxBJMu9OUcU-Eeg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Le4SY0M6RFF9DdgDWJix5Q/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",,
54,S5aiRMdfmptZiRWdJ4mhYQ,jules-bistro-new-york,Jules Bistro,https://s3-media4.fl.yelpcdn.com/bphoto/EUSE1-nnm4ZA-w4E5BbM_w/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/jules-bistro-new-york?adjust_creative=6RjfNv845yTuVsdmVIEvnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6RjfNv845yTuVsdmVIEvnQ,12124775560,(212) 477-5560,508,"[{'alias': 'french', 'title': 'French'}, {'alias': 'jazzandblues', 'title': 'Jazz & Blues'}]",3.5,"{'address1': '65 Saint Marks Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['65 Saint Marks Pl', 'New York, NY 10003'], 'cross_streets': ''}","{'latitude': 40.72818, 'longitude': -73.98607}","['https://s3-media4.fl.yelpcdn.com/bphoto/EUSE1-nnm4ZA-w4E5BbM_w/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/0167ttBG5quUXw7FxgBV7Q/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/A5XtZjEKr4yCTm0qNU3TAg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2330', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2330', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2330', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",,
55,E8atCW6l6y1SVeEXbbXzEA,sacred-chow-new-york,Sacred Chow,https://s3-media4.fl.yelpcdn.com/bphoto/kICk5dtsKe-xmAXKYbeyTA/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/sacred-chow-new-york?adjust_creative=6RjfNv845yTuVsdmVIEvnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6RjfNv845yTuVsdmVIEvnQ,12123370863,(212) 337-0863,557,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'kosher', 'title': 'Kosher'}]",4,"{'address1': '227 Sullivan St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['227 Sullivan St', 'New York, NY 10012'], 'cross_streets': '3rd St & Bleecker St'}","{'latitude': 40.72959, 'longitude': -73.99944}","['https://s3-media4.fl.yelpcdn.com/bphoto/kICk5dtsKe-xmAXKYbeyTA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/vG5-QOFPM8YK-uGZtd49NA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/XdzyW9Sp1Es-z7Q4WeSZOA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",,
56,dpDbAqjIVWUOb1W-XBMKJw,ardyn-new-york,Ardyn,https://s3-media3.fl.yelpcdn.com/bphoto/Tye00OO_qhTcFjxTzcS9DQ/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/ardyn-new-york?adjust_creative=6RjfNv845yTuVsdmVIEvnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6RjfNv845yTuVsdmVIEvnQ,16464908772,(646) 490-8772,87,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'address1': '33 W 8th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['33 W 8th St', 'New York, NY 10011'], 'cross_streets': '5th Ave & Mac Dougal St'}","{'latitude': 40.7330857, 'longitude': -73.997993}","['https://s3-media3.fl.yelpcdn.com/bphoto/Tye00OO_qhTcFjxTzcS9DQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/YpJuUfNLn4HRc4jRlogE4w/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/kwwah4lPmosrS5IcQ2TFjw/o.jpg']",$$$,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,
57,ySzkBv-_DTNT30eONPnAkg,zoma-new-york,Zoma,https://s3-media1.fl.yelpcdn.com/bphoto/KiotZJjFZZsKLColvXjSDA/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/zoma-new-york?adjust_creative=6RjfNv845yTuVsdmVIEvnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6RjfNv845yTuVsdmVIEvnQ,12126620620,(212) 662-0620,391,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}]",4,"{'address1': '2084 Frederick Douglass Blvd', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2084 Frederick Douglass Blvd', 'New York, NY 10026'], 'cross_streets': ''}","{'latitude': 40.802258, 'longitude': -73.956537}","['https://s3-media1.fl.yelpcdn.com/bphoto/KiotZJjFZZsKLColvXjSDA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/bOmU6DtYLQdu6FiCYps4Pg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/LuXoEqyWy01Lzt487kYGVg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,
58,kz6WiG4CEiTtnSp1LQ88bw,hop-house-harlem-new-york-2,Hop House Harlem,https://s3-media4.fl.yelpcdn.com/bphoto/oX3mPUIcYpxYUkIV_V6knQ/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/hop-house-harlem-new-york-2?adjust_creative=6RjfNv845yTuVsdmVIEvnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6RjfNv845yTuVsdmVIEvnQ,16468580252,(646) 858-0252,129,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4,"{'address1': '2224 Frederick Douglass Blvd', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2224 Frederick Douglass Blvd', 'New York, NY 10026'], 'cross_streets': ''}","{'latitude': 40.806843, 'longitude': -73.953372}","['https://s3-media4.fl.yelpcdn.com/bphoto/oX3mPUIcYpxYUkIV_V6knQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/2uC789ac7QHdcc0yL17gaA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/WeqLqBBgcWiVgHuv7-lv9w/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",,
59,dtnmxLqBnNAfdCN8fYVeLw,room-service-new-york-6,Room Service,https://s3-media1.fl.yelpcdn.com/bphoto/-DSI2zcdtivJ3Dbmji1YAg/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/room-service-new-york-6?adjust_creative=6RjfNv845yTuVsdmVIEvnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6RjfNv845yTuVsdmVIEvnQ,12125820999,(212) 582-0999,1814,"[{'alias': 'thai', 'title': 'Thai'}]",3.5,"{'address1': '690 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['690 9th Ave', 'New York, NY 10036'], 'cross_streets': '47th St & 48th St'}","{'latitude': 40.76176, 'longitude': -73.9898}","['https://s3-media1.fl.yelpcdn.com/bphoto/-DSI2zcdtivJ3Dbmji1YAg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/c0QbwFR5fGposnWXeQznww/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Kp0dsSzgGiOeA4djrePNYA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",,
60,v0DwpyNrKeS2ZhfMjVu8lg,cajunsea-and-oyster-bar-new-york-4,CajunSea & Oyster Bar,https://s3-media3.fl.yelpcdn.com/bphoto/xX54ADmouY7NpYWKjJQyDA/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/cajunsea-and-oyster-bar-new-york-4?adjust_creative=6RjfNv845yTuVsdmVIEvnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6RjfNv845yTuVsdmVIEvnQ,12125647333,(212) 564-7333,1238,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4,"{'address1': '32 W 33rd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['32 W 33rd St', 'New York, NY 10001'], 'cross_streets': 'Broadway & 5th Ave'}","{'latitude': 40.7483352, 'longitude': -73.9867701}","['https://s3-media3.fl.yelpcdn.com/bphoto/xX54ADmouY7NpYWKjJQyDA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/heIQLYDmRi8r1RWmrmWwrA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/uGpHX9YZlqKeCF7TBrhiuw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",,
61,gaxx8auiAGlKW3FTF0N-ww,bubbys-high-line-new-york,Bubby's High Line,https://s3-media3.fl.yelpcdn.com/bphoto/TMr-OgLT1g3Jfb43VBFNBg/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/bubbys-high-line-new-york?adjust_creative=6RjfNv845yTuVsdmVIEvnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6RjfNv845yTuVsdmVIEvnQ,12122190666,(212) 219-0666,779,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",3.5,"{'address1': '73 Gansevoort St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['73 Gansevoort St', 'New York, NY 10014'], 'cross_streets': 'Washington St & Greenwich St'}","{'latitude': 40.7395082, 'longitude': -74.0076636}","['https://s3-media3.fl.yelpcdn.com/bphoto/TMr-OgLT1g3Jfb43VBFNBg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Km398-gqjZjN_Bgd2anLfQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/IPmeiyMq0fKvbMOHcb8GjA/o.jpg']",$$,,"['delivery', 'pickup']",,
